date,time(local time),altitude (m),longitude,latitude,tilt (deg),roll (deg),compass (deg),gyro-x (deg/s),gyro-y (deg/sec),gyro-z (deg/s),pressure (hPa),speed (m/s),acceleration (m/s)
21/11/2018,16:55.0,113.8999939,-75.68398911,45.38256212,4.7811,-104.5383,73.7524,14.121739,-40.069565,-15.860869,984.1611,4.012632,-0.185198
21/11/2018,16:56.0,114,-75.68404252,45.38255449,24.9973,-36.0568,70.3658,92.939133,-18.573914,-22.121738,984.1611,4.125809,0.113177
21/11/2018,16:57.0,114.1000061,-75.68409592,45.38255449,1.8937,46.8646,70.3049,-242.991302,551.652161,212.17392,984.984,4.151531,0.025722
21/11/2018,16:58.0,114.199997,-75.68415696,45.38256212,-22.8773,60.3646,68.4814,189.426086,-240.973907,-162.017395,984.1192,4.259563,0.108032
21/11/2018,16:59.0,114.3000031,-75.68420273,45.38257737,3.7085,-42.4965,71.0754,237.356522,50.017391,100.243477,984.806,4.424184,0.164621
21/11/2018,17:00.0,114.3999939,-75.68425614,45.38259645,19.3509,-10.643,70.1531,143.791306,154.852173,-14.886956,984.806,4.542505,0.118321
21/11/2018,17:01.0,114.6000061,-75.68431718,45.38261171,-50.4914,-162.1015,71.1543,-175.443481,-43.965218,10.226087,984.913,4.671115,0.12861
21/11/2018,17:02.0,114.699997,-75.68436295,45.38263459,-2.8892,59.3428,70.9274,218.713043,188.17392,121.530434,984.913,4.789437,0.118321
21/11/2018,17:03.0,114.8000031,-75.68441636,45.3826613,-53.8347,166.898,73.8108,194.156525,-484.799988,-200.556519,984.865,4.815158,0.025722
21/11/2018,17:04.0,114.8999939,-75.68446976,45.38267656,-15.4552,43.016,72.5931,-290.365204,334.191315,193.460876,984.143,5.010645,0.195487
21/11/2018,17:05.0,115,-75.6845308,45.38270707,-24.5088,-21.3484,68.1336,216.695648,-93.634781,-40.347828,984.412,5.051801,0.041155
21/11/2018,17:06.0,115,-75.6845842,45.38272615,27.175,-38.9803,71.215,30.052174,166.608688,27.756521,984.412,5.06209,0.010289
21/11/2018,17:07.0,115,-75.68464524,45.38274904,-16.665,117.8087,67.7673,-171.130432,-288.556519,-36.034782,984.412,5.231855,0.169765
21/11/2018,17:08.0,115.1000061,-75.68469102,45.38278337,-14.3455,-37.9004,72.512,336.626099,248.13913,168.834778,984.1066,5.381042,0.149188
21/11/2018,17:09.0,115,-75.68474442,45.38280626,-1.5386,113.5828,70.4193,-82.643478,-469.078247,-84.800003,984.713,5.381042,0
21/11/2018,17:10.0,115,-75.68480546,45.38284059,-14.048,43.3639,73.5544,-130.156525,-472.973907,-95.165215,984.713,5.396475,0.015433
21/11/2018,17:11.0,114.8999939,-75.68485886,45.38287111,12.5596,-43.6448,73.9212,352.765228,10.434783,116.243477,984.94,5.360465,-0.036011
21/11/2018,17:12.0,114.8999939,-75.6849199,45.38289781,-8.7239,44.3956,32.9387,-161.043472,-107.478264,121.878258,984.207,5.1907,-0.169765
21/11/2018,17:13.0,114.8000031,-75.6849733,45.3829207,-26.1483,143.5683,92.5895,"-1,137.04",27.269566,140.313049,983.3994,5.324454,0.133755
21/11/2018,17:14.0,114.8000031,-75.6850496,45.38294359,-40.5304,130.5673,33.9842,44.869564,101.704346,104.90435,984.458,6.271023,0.946569
21/11/2018,17:15.0,114.699997,-75.68513352,45.38296266,-60.4272,-6.2059,30.2255,97.18261,127.373917,-101.147827,984.458,6.595121,0.324097
21/11/2018,17:16.0,114.3999939,-75.68522507,45.38298555,-7.7227,-44.4827,26.464,-211.478256,-505.391296,-0.765217,984.458,8.637448,2.042327
21/11/2018,17:17.0,114.1000061,-75.68533951,45.38300081,-22.9965,40.6584,25.4823,162.08696,-119.930435,-45.356522,984.458,10.062446,1.424998
21/11/2018,17:18.0,113.8000031,-75.68547684,45.38302751,-21.6627,-35.0117,24.3113,-345.530426,-61.078262,84.382607,984.115,10.936995,0.874548
21/11/2018,17:19.0,113.5,-75.6856218,45.38305803,17.3852,-72.6061,24.9343,279.652161,-60.869564,-168,984.115,11.688076,0.751082
21/11/2018,17:20.0,113,-75.68577439,45.38308473,-13.1849,-18.9704,26.7871,-672.556519,33.321739,87.443481,983.3954,11.940152,0.252075
21/11/2018,17:21.0,112.699997,-75.68591935,45.38311525,-30.8956,-22.6038,23.6456,191.930435,75.199997,-112.695656,983.3954,12.115062,0.17491
21/11/2018,17:22.0,112.3000031,-75.68606431,45.38314958,-5.8467,-44.7027,27.4744,-68.382607,315.82608,-166.469559,983.4013,11.945296,-0.169765
21/11/2018,17:23.0,111.8999939,-75.68622452,45.3831801,12.786,-43.5963,28.4339,257.739136,321.252167,154.365219,984.67,11.971019,0.025723
21/11/2018,17:24.0,111.699997,-75.68637711,45.3832068,6.6192,16.86,25.4942,584,-47.582607,110.191307,984.476,12.00703,0.036011
21/11/2018,17:25.0,111.3999939,-75.68652207,45.38322969,0.6342,-44.9965,26.8931,-185.252167,-116.939133,118.052177,984.575,12.197372,0.190342
21/11/2018,17:26.0,111.199997,-75.68667466,45.38326402,-11.0298,44.0051,24.0902,452.10434,-170.852173,35.756523,984.987,12.315694,0.118322
21/11/2018,17:27.0,111,-75.68683488,45.38328691,7.5428,144.5255,24.7212,-445.217377,88.13913,-8.626087,984.714,12.197372,-0.118322
21/11/2018,17:28.0,110.699997,-75.68698746,45.3833098,6.0939,76.0679,28.387,-126.539131,-372.03479,5.913043,984.984,12.284827,0.087455
21/11/2018,17:29.0,110.6000061,-75.68714005,45.38334413,-7.0891,134.7674,27.0356,-380.591309,383.165222,-24.486956,984.914,12.413437,0.12861
21/11/2018,17:30.0,110.5,-75.68729264,45.38336702,-23.8918,-139.2415,24.4655,-79.026085,-65.669563,30.539131,984.914,12.42887,0.015434
21/11/2018,17:31.0,110.3999939,-75.68745286,45.38339372,-11.6991,147.5634,23.9625,446.330444,-146.365219,59.33913,984.1256,12.439159,0.010289
21/11/2018,17:32.0,110.3000031,-75.68761307,45.38341661,4.044,12.4379,22.5333,-301.147827,227.96521,-264.347839,984.1251,12.639791,0.200631
21/11/2018,17:33.0,110.199997,-75.68777329,45.3834395,-24.7033,-18.0146,30.9022,801.878235,-114.365219,-23.026087,984.1293,12.737535,0.097744
21/11/2018,17:34.0,110.199997,-75.68793351,45.3834662,-17.8348,-141.806,66.3706,-166.121735,-56.973911,-9.73913,984.1777,12.716956,-0.020578
21/11/2018,17:35.0,110.199997,-75.6880861,45.38348909,-8.611,43.0674,72.582,293.426086,108.660866,85.356522,984.1777,11.513167,-1.20379
21/11/2018,17:36.0,110.3999939,-75.6882158,45.38351579,8.4634,-65.4813,73.5658,-219.617386,12.382608,-201.043472,984.2234,9.445119,-2.068048
21/11/2018,17:37.0,110.5,-75.68832261,45.38353868,-34.0003,17.1775,75.2173,91.826088,208.626083,121.18261,984.2254,8.23104,-1.214079
21/11/2018,17:38.0,110.6000061,-75.68842179,45.38356157,-7.5514,10.8683,68.4201,133.217392,-171.686951,100.313042,984.2393,7.464525,-0.766515
21/11/2018,17:39.0,110.699997,-75.68849808,45.38358064,-14.4127,-112.8284,62.5134,134.260864,-208.417389,-31.234783,984.1685,7.145572,-0.318953
21/11/2018,17:40.0,111.1000061,-75.68858964,45.3835959,-37.9593,153.2101,54.2575,-126.678261,-102.052177,-35.130436,984.1685,7.047828,-0.097744
21/11/2018,17:41.0,111.3000031,-75.68868119,45.38361116,3.4957,-47.8883,43.6881,282.434784,476.03479,45.773914,984.1989,7.135283,0.087455
21/11/2018,17:42.0,111.3999939,-75.68876511,45.38363023,-16.486,136.7361,26.785,176.904343,-184.765213,-286.121735,984.1989,7.41308,0.277798
21/11/2018,17:43.0,111.3999939,-75.68887192,45.38364549,6.9361,44.6374,23.0661,-344.417389,46.469566,-144.556519,984.1989,8.328784,0.915704
21/11/2018,17:44.0,111.3999939,-75.68898636,45.38365312,-18.8922,50.7754,22.6844,227.478256,317.356537,-173.773911,984.1989,9.815515,1.486731
21/11/2018,17:45.0,111.3000031,-75.68911606,45.38367601,-25.7906,47.3234,19.5025,-487.165222,-257.878265,-142.608688,984.1989,10.705496,0.889981
21/11/2018,17:46.0,111.1000061,-75.68925339,45.38369508,21.715,147.5553,26.0591,-140.730438,-291.060883,165.008698,984.406,11.127337,0.421841
21/11/2018,17:47.0,110.8999939,-75.68939835,45.38371797,9.0855,-44.5603,27.5858,-10.991304,-39.652172,234.921738,984.406,11.255947,0.12861
21/11/2018,17:48.0,110.699997,-75.68953568,45.38374086,-22.2542,40.9254,26.2778,102.747826,318.052185,-202.504349,984.406,11.214792,-0.041155
21/11/2018,17:49.0,110.5,-75.68967301,45.38376756,11.4525,148.4755,23.4005,184.486954,-33.947826,187.686951,984.485,11.10676,-0.108032
21/11/2018,17:50.0,110.3000031,-75.68981797,45.38379045,3.0702,-174.422,26.2001,211.82608,-26.782608,243.130432,984.994,11.081038,-0.025722
21/11/2018,17:51.0,110.199997,-75.6899553,45.38380571,-57.2869,155.8991,24.8142,-329.391296,-386.295654,-114.295654,984.994,11.451435,0.370396
21/11/2018,17:52.0,110,-75.69010026,45.38382478,-11.8021,-43.8012,23.7908,-176.486954,-180.313049,108.521736,984.994,12.048185,0.59675
21/11/2018,17:53.0,109.8999939,-75.6902681,45.38384004,14.0865,-140.6992,23.2362,126.400002,-352.06958,61.634781,984.975,12.572914,0.524729
21/11/2018,17:54.0,109.699997,-75.69042832,45.3838553,-30.8943,-5.9326,23.4876,214.260864,394.713043,-99.965218,984.975,12.94331,0.370396
21/11/2018,17:55.0,109.6000061,-75.69059617,45.38387437,-9.9664,41.8165,19.5025,-198.121735,83.478264,20.034782,984.1421,13.190241,0.246931
21/11/2018,17:56.0,109.5,-75.69077164,45.38388963,-26.1621,-39.3951,10.6197,-281.947815,-112.486954,37.147827,984.724,13.16452,-0.025722
21/11/2018,17:57.0,109.3000031,-75.69093186,45.38390489,-1.0794,-160.4079,24.6608,-91.130432,-330.504333,-31.095652,984.1327,12.871289,-0.293231
21/11/2018,17:58.0,109.199997,-75.69109208,45.38391252,-49.6343,-158.1721,25.6515,324.10434,-349.634796,129.321732,984.1644,12.526614,-0.344675
21/11/2018,17:59.0,109.1000061,-75.69125229,45.38392015,1.3566,-171.3766,22.157,-341.982605,-73.252174,63.026089,984.1644,12.079051,-0.447563
21/11/2018,18:00.0,109.1000061,-75.69140488,45.38393922,-12.0947,-31.8058,28.999,-47.930435,-136.278259,-3.686956,984.1142,11.70351,-0.375541
21/11/2018,18:01.0,109,-75.69154984,45.38394685,5.3755,-44.7486,28.8238,-163.756516,-474.921753,34.017391,984.1142,11.502879,-0.200631
21/11/2018,18:02.0,109,-75.6916948,45.38396211,-33.5577,123.6523,24.5901,-319.443481,360.347839,-5.913043,984.1142,11.019305,-0.483574
21/11/2018,18:03.0,109,-75.69183976,45.38396974,-24.958,7.8769,24.8697,123.478264,-428.799988,53.078262,984.1142,10.72093,-0.298375
21/11/2018,18:04.0,109,-75.69197709,45.38396974,-3.5324,-134.769,24.5151,217.530441,296.278259,-113.530434,984.1762,10.808385,0.087455
21/11/2018,18:05.0,109,-75.69211442,45.38397737,3.6503,136.6961,20.6895,250.852173,-73.739128,193.321732,984.1975,11.122193,0.313809
21/11/2018,18:06.0,108.8000031,-75.69225938,45.383985,-9.6748,-135.259,25.6719,152.765213,-23.304348,106.365219,984.1975,11.23537,0.113176
21/11/2018,18:07.0,108.3999939,-75.69240433,45.38399644,-20.7761,-151.9134,24.8697,-0.834783,-153.321732,-110.539131,984.1975,11.508023,0.272654
21/11/2018,18:08.0,107.8999939,-75.69254929,45.38400407,-2.454,-96.0004,28.6309,537.599976,445.704346,150.886963,984.2949,11.533745,0.025722
21/11/2018,18:09.0,106.699997,-75.69270188,45.3840117,-19.3837,47.36,29.6809,383.165222,801.321716,-108.869568,984.2949,11.045026,-0.488718
21/11/2018,18:10.0,104.6000061,-75.69283921,45.3840117,0.368,-55.1344,29.0794,69.704346,621.634766,58.573914,985.1141,10.731219,-0.313808
21/11/2018,18:11.0,101.8999939,-75.69297654,45.38402696,-18.1236,-137.2112,26.3307,-301.773926,845.147827,-76.313042,985.1141,10.762085,0.030866
21/11/2018,18:12.0,99,-75.69311387,45.38403459,-13.7474,57.2337,25.2843,-130.156525,597.286926,65.321739,985.3649,10.900984,0.138899
21/11/2018,18:13.0,96.1000061,-75.6932512,45.38404222,-10.647,51.1671,27.2623,-393.878265,-43.826088,-102.191307,986.1343,11.168492,0.267508
21/11/2018,18:14.0,93.3999939,-75.69339615,45.38404985,-11.0797,-135.4577,25.244,537.391296,374.886963,-97.669563,986.1343,11.436001,0.267509
21/11/2018,18:15.0,90.80000305,-75.69354874,45.38406129,-11.8379,135.5549,24.1791,243.199997,-315.478271,-3.617391,986.3343,11.796109,0.360108
21/11/2018,18:16.0,88.6000061,-75.69370133,45.38406892,-13.6855,-126.2938,25.5374,406.052185,-385.600006,-108.173912,986.3343,12.115062,0.318952
21/11/2018,18:17.0,87,-75.69385392,45.38407655,-27.5793,-23.5464,21.3244,-312.695648,-67.617393,317.495667,987.96,11.796109,-0.318952
21/11/2018,18:18.0,85.30000305,-75.69399888,45.38409181,-18.3027,5.8313,23.9917,-75.408699,191.373917,7.234783,987.1724,11.6212,-0.17491
21/11/2018,18:19.0,83.5,-75.69414384,45.38409181,5.6439,-39.8469,20.4223,385.947815,-117.565216,-23.373913,987.1724,11.631489,0.010289
21/11/2018,18:20.0,81.5,-75.69430405,45.38409944,-29.6537,-173.0933,24.444,6.469565,-209.669571,100.034782,987.3933,11.667499,0.036011
21/11/2018,18:21.0,79.19999695,-75.69444901,45.38409944,-51.7327,25.5783,25.5488,45.217392,-686.330444,43.47826,987.3933,11.646921,-0.020578
21/11/2018,18:22.0,76.5,-75.69459397,45.38409944,-20.1079,137.7913,28.6543,-90.573914,232.834778,149.843475,988.2898,11.616055,-0.030866
21/11/2018,18:23.0,73.69999695,-75.69474656,45.38410707,-47.991,139.9016,24.5377,190.886963,-140.104355,-8.139131,989.143,11.482301,-0.133755
21/11/2018,18:24.0,71,-75.69489915,45.38411851,-24.071,139.2629,16.0642,259.269562,-428.730438,220.800003,989.1397,11.631489,0.149188
21/11/2018,18:25.0,69.30000305,-75.69505173,45.38411851,-27.6927,167.9791,24.1455,-212.243484,214.469559,110.539131,989.2168,12.531759,0.90027
21/11/2018,18:26.0,68.30000305,-75.69521195,45.38412614,-35.238,35.3172,10.9442,511.721741,-84.173912,-44.243477,989.2538,13.005044,0.473285
21/11/2018,18:27.0,67.6000061,-75.69538743,45.38413377,6.2171,-81.1903,19.6779,-376.904358,218.643478,-15.930435,989.2581,13.236541,0.231497
21/11/2018,18:28.0,67.1000061,-75.69555527,45.38413377,-15.3374,-163.8882,21.1048,-173.217392,128.278259,-55.86087,989.2594,13.354862,0.118321
21/11/2018,18:29.0,66.69999695,-75.69571549,45.3841414,2.2188,-44.9571,29.2378,278.817383,207.513046,159.373917,989.2979,12.598635,-0.756226
21/11/2018,18:30.0,66.3999939,-75.69588334,45.38414903,-25.1312,-39.8045,33.6901,-93.286957,121.599998,92.034782,989.3197,12.310549,-0.288086
21/11/2018,18:31.0,66.19999695,-75.69603593,45.38415666,-14.3577,-136.1769,25.9641,225.043472,758.886963,-180.800003,989.3197,12.032751,-0.277798
21/11/2018,18:32.0,66.19999695,-75.69618851,45.38417192,4.8741,-53.5175,167.3546,-85.773911,344.486969,110.81739,989.3197,11.873275,-0.159476
21/11/2018,18:33.0,66.30000305,-75.69629532,45.38419099,2.8934,-30.5398,100.5873,-240.904343,222.539124,70.678261,989.3197,5.643407,-6.229868
21/11/2018,18:34.0,66.5,-75.69632584,45.38420625,20.8384,49.3673,77.2187,522.991333,219.478256,37.773914,989.3197,1.723374,-3.920033
21/11/2018,18:35.0,66.80000305,-75.6963411,45.38421388,11.2693,-43.9057,149.7176,-530.782593,-151.791306,46.747826,990.745,1.97545,0.252076
21/11/2018,18:36.0,67,-75.69636399,45.38422151,-15.4595,-74.0522,102.7243,276.869568,197.078262,37.565216,989.4003,0.051444,-1.924006
21/11/2018,18:37.0,67.30000305,-75.69636399,45.38422151,-22.9504,51.5294,100.4302,-371.756531,109.008698,58.504349,990.392,0.010289,-0.041155
21/11/2018,18:38.0,67.3999939,-75.69635636,45.38421388,0.6505,34.0226,60.0808,372.799988,85.565216,25.878262,989.3739,0.020578,0.010289
21/11/2018,18:39.0,68.5,-75.69637162,45.38422151,-9.2942,-135.1402,71.6466,298.365204,-320.695648,-170.643478,989.3916,0.169765,0.149188
21/11/2018,18:40.0,68.8999939,-75.69640214,45.38422151,-6.8459,45.2062,67.8905,215.373917,314.086945,235.478256,989.3916,3.055774,2.886009
21/11/2018,18:41.0,69,-75.69644028,45.38422151,-7.7879,-128.1073,70.308,206.886963,-438.956512,54.191303,989.3916,3.714257,0.658483
21/11/2018,18:42.0,69.1000061,-75.69649369,45.38422914,5.6175,-67.6724,81.4883,13.634783,82.782608,-80.834785,989.3214,4.03321,0.318953
21/11/2018,18:43.0,69.19999695,-75.69654709,45.38424058,6.9336,31.3933,98.9495,161.878265,-36.38261,75.965218,989.3214,4.331585,0.298375
21/11/2018,18:44.0,69.30000305,-75.69660813,45.38424821,2.2965,-51.9576,131.7428,-171.96521,245.495651,-15.721739,989.3303,4.434473,0.102888
21/11/2018,18:45.0,69.3999939,-75.69666154,45.38425584,9.6147,6.5389,149.5445,-79.86087,82.573914,427.89566,989.2869,4.732848,0.298375
21/11/2018,18:46.0,69.3999939,-75.69672257,45.38425584,15.8667,28.3441,148.6752,535.86084,-289.808685,148.104355,989.3,4.03321,-0.699638
21/11/2018,18:47.0,69.69999695,-75.69675309,45.38425584,-10.3462,-65.3189,149.2218,-182.121735,342.956512,-53.843479,989.3993,1.296389,-2.736821
21/11/2018,18:48.0,69.80000305,-75.69675309,45.38425584,-29.0978,60.5264,166.2671,235.339127,-42.782608,-391.026093,989.3993,1.378699,0.08231
21/11/2018,18:49.0,69.80000305,-75.69673783,45.38425584,22.3118,-8.8057,136.647,57.18261,-224.834778,-377.947815,989.3459,0.941425,-0.437274
21/11/2018,18:50.0,69.6000061,-75.69673783,45.38425584,-3.7386,-67.5735,87.2234,-46.330433,-72.069565,-194.156525,989.3638,0.030866,-0.910559
21/11/2018,18:51.0,69.3999939,-75.69673783,45.38424821,-30.6307,55.0856,84.7867,66.226089,11.33913,53.217392,989.3333,0.072022,0.041155
21/11/2018,18:52.0,69.19999695,-75.69673783,45.38424058,-14.8436,-116.398,77.2534,151.373917,8.069565,38.747826,989.3333,2.597922,2.525901
21/11/2018,18:53.0,69,-75.69676072,45.38421388,-8.9553,51.3863,79.0175,324.313049,-67.686958,16.626087,989.304,3.60108,1.003158
21/11/2018,18:54.0,68.30000305,-75.69679124,45.38419099,-21.719,172.8081,84.1844,190.260864,-310.747833,-151.791306,989.3416,3.611369,0.010289
21/11/2018,18:55.0,67.1000061,-75.69682175,45.38416429,-4.8509,-125.3808,78.8351,101.704346,-94.539131,-141.565216,990.207,3.235828,-0.375541
21/11/2018,18:56.0,65.80000305,-75.69685227,45.3841414,-24.6529,114.6615,86.3745,123.617393,-128.417389,-127.234779,990.207,2.937452,-0.298375
21/11/2018,18:57.0,64.30000305,-75.69686753,45.38412614,6.5633,-60.4774,81.0653,181.565216,212.313049,67.269562,990.2404,2.371568,-0.565884
21/11/2018,18:58.0,62.80000305,-75.69688279,45.38410707,-25.4683,30.2645,91.853,299.269562,-177.182602,-100.521736,990.334,1.862273,-0.509296
21/11/2018,18:59.0,61.69999695,-75.69688279,45.38409181,10.3797,-21.5879,82.0051,-11.547826,-168.695648,-182.608688,991.479,1.769674,-0.092599
21/11/2018,19:00.0,60.8999939,-75.69688279,45.38407655,-10.6193,150.7902,99.8379,306.504333,-233.739136,-54.678261,991.483,1.67193,-0.097744
21/11/2018,19:01.0,60.19999695,-75.69688279,45.38406129,-20.502,56.8323,85.8724,-156.869568,-91.826088,33.808697,991.444,1.692508,0.020578
21/11/2018,19:02.0,59.3999939,-75.69686753,45.38404985,6.8011,74.2436,97.7921,17.391304,50.504349,90.921738,991.1666,2.237814,0.545306
21/11/2018,19:03.0,58.5,-75.69685227,45.38403459,-6.3593,41.9816,75.7189,202.573914,-220.452179,65.739128,991.1778,2.242958,0.005145
21/11/2018,19:04.0,57.69999695,-75.69682175,45.38401933,-4.1117,44.9084,79.8364,-39.582607,20.173914,16.765217,991.2064,2.340702,0.097744
21/11/2018,19:05.0,56.8999939,-75.69680649,45.38400407,28.73,52.3459,80.9097,149.982605,-158.191299,164.104355,991.2343,1.960016,-0.380686
21/11/2018,19:06.0,56.19999695,-75.69677598,45.38399644,21.0005,-54.8273,94.8049,-163.478256,-281.460876,-43.47826,991.255,1.687363,-0.272653
21/11/2018,19:07.0,55.69999695,-75.69676072,45.383985,-19.4884,4.5319,76.4729,-219.269562,9.391304,52.799999,991.2723,1.502165,-0.185198
21/11/2018,19:08.0,55.3999939,-75.69673783,45.383985,10.083,23.0056,67.1663,630.400024,252.17392,-60.730434,991.322,1.605053,0.102888
21/11/2018,19:09.0,55.30000305,-75.6967302,45.38397737,-10.4181,44.1173,81.2538,-226.713043,-309.495667,-147.96521,991.2451,0.962003,-0.64305
21/11/2018,19:10.0,55.30000305,-75.69672257,45.38397737,6.0418,-70.6649,71.3421,61.843479,247.513046,-0.417391,991.3166,0.637906,-0.324097
21/11/2018,19:11.0,55.30000305,-75.69670731,45.38397737,-29.2302,-59.1412,83.7131,40.486958,-246.817398,-130.017395,991.3156,0.488718,-0.149188
21/11/2018,19:12.0,55.30000305,-75.69670731,45.38397737,23.6209,4.8143,89.5145,265.043488,-39.026089,79.443481,991.3156,0.241787,-0.246931
21/11/2018,19:13.0,55.19999695,-75.69669968,45.38397737,-4.1744,38.8905,75.2735,166.121735,291.756531,109.286957,991.3157,0.581317,0.33953
21/11/2018,19:14.0,55.1000061,-75.69669968,45.38397737,-21.9535,-0.8319,73.1549,250.782608,-85.147827,3.33913,991.3124,0.931136,0.349819
21/11/2018,19:15.0,55.1000061,-75.69669205,45.38396974,25.0864,26.1106,74.8679,225.252167,32.904346,45.634781,991.3124,0.612184,-0.318953
21/11/2018,19:16.0,54.8999939,-75.69669205,45.38396974,-0.5807,-79.4715,77.6861,151.791306,139.269562,17.252174,991.2747,0.015433,-0.59675
21/11/2018,19:17.0,54.80000305,-75.69669205,45.38396974,5.6859,-64.6971,80.2001,252.382614,-7.095652,40.973911,991.2747,0.005144,-0.010289
21/11/2018,19:18.0,54.69999695,-75.69669205,45.38396974,-0.2186,77.5523,78.6571,313.391296,30.608696,23.304348,991.2747,0.015433,0.010289
21/11/2018,19:19.0,54.6000061,-75.69669205,45.38396974,-25.5036,62.4117,78.5663,-141.634781,31.582609,72.626083,991.3588,0.010289,-0.005144
21/11/2018,19:20.0,54.3999939,-75.69669205,45.38396974,-24.5853,50.5156,83.2806,-34.643478,121.808693,52.799999,991.3588,0.010289,0
21/11/2018,19:21.0,54.19999695,-75.69669205,45.38396974,9.9673,-44.1416,87.0149,-177.94783,-291.339142,-21.634783,991.3588,0.010289,0
21/11/2018,19:22.0,54,-75.69669205,45.38396974,-1.0283,-68.9385,87.5998,95.582611,2.713043,-11.2,991.3588,0.015433,0.005144
21/11/2018,19:23.0,53.8999939,-75.69669205,45.38396974,-0.9405,-39.4981,98.3528,146.782608,123.199997,154.295654,991.3588,0,-0.015433
21/11/2018,19:24.0,53.8999939,-75.69669205,45.38396974,29.0042,20.8869,103.0485,-190.399994,30.747826,-72.626083,991.3588,0,0
21/11/2018,19:25.0,53.8999939,-75.69669205,45.38396974,2.1306,-6.6181,105.8228,44.38261,-10.086957,-4.521739,992.475,0,0
21/11/2018,19:26.0,53.8999939,-75.69669205,45.38396974,1.6736,-4.3968,106.4404,45.147827,-12.869565,7.930435,992.218,0,0
21/11/2018,19:27.0,53.8999939,-75.69669205,45.38396974,1.4466,-8.7119,105.6422,40.417393,-6.678261,7.513043,992.218,0,0
21/11/2018,19:28.0,53.8999939,-75.69669205,45.38396974,3.031,-8.7185,106.2874,34.504349,-8.417392,13.773913,992.218,0,0
21/11/2018,19:29.0,53.8999939,-75.69669205,45.38396974,2.107,-8.2437,105.8839,31.373913,-8.069565,-2.295652,992.218,0,0
21/11/2018,19:30.0,53.8999939,-75.69669205,45.38396974,3.7243,-6.0071,106.5044,15.860869,-31.026087,-15.373913,992.218,0,0
